Date,Num_Children,Food_Remaining,Daily_Need,Food_Used,Donation_Amount,Expense_Total,Budget_Left,Food_Shortage,Suggested_Purchase,Quantity_To_Buy,Estimated_Cost,Emergency_Event,Medical_Treatment,Medical_Cost,Utility_Type,Utility_Cost,Staff_On_Duty,Notes,Food_Per_Child,Donation_Per_Child,Budget_Per_Child,Cost_Per_Child,Food_Shortage_Per_Child,Remaining_Days_Covered,Emergency_Flag,Medical_Flag,High_Utility_Cost,Daily_Status
2020-08-17,20,62,20,62,169937,54666,115271,0,None,0,0,None,None,0,Gas,45328,4,Stable,3.1,8496.85,5763.55,4999.7,0.0,3.1,0,0,1,Good
2021-06-25,82,41,82,18,62046,32901,29145,41,Maize Flour,41,64903,None,Fever,2476,Gas,28704,3,Check food/donations,0.22,756.66,355.43,781.48,0.5,0.5,0,1,0,Warning
2018-07-20,58,44,58,17,124942,44886,80056,14,Rice,14,31178,None,None,0,Electricity,52335,8,Check food/donations,0.29,2154.17,1380.28,1676.22,0.24,0.76,0,0,1,Warning
2019-09-20,54,21,54,21,86320,86831,-511,33,Beans,33,63327,None,None,0,Internet,49304,4,Check food/donations,0.39,1598.52,-9.46,2521.02,0.61,0.39,0,0,1,Warning
2016-12-29,34,53,34,29,146803,107252,39551,0,None,0,0,None,None,0,Internet,33347,5,Stable,0.85,4317.74,1163.26,4135.26,0.0,1.56,0,0,0,Good
2011-09-10,53,31,53,31,144985,48014,96971,22,Maize Flour,22,42306,None,None,0,Electricity,25755,3,Check food/donations,0.58,2735.57,1829.64,1391.87,0.42,0.58,0,0,0,Warning
2022-06-18,86,22,86,22,102288,64567,37721,64,Vegetables,64,101504,Power Outage,None,0,Internet,39613,3,Check food/donations,0.26,1189.4,438.62,1211.4,0.74,0.26,1,0,0,Warning
2018-05-28,58,80,58,7,30122,88974,-58852,0,None,0,0,None,None,0,Electricity,30250,9,Check food/donations,0.12,519.34,-1014.69,2055.59,0.0,1.38,0,0,0,Critical
2010-06-19,55,47,55,44,67323,87143,-19820,8,Maize Flour,8,16776,Sickness,None,0,Electricity,41371,6,Check food/donations,0.8,1224.05,-360.36,2336.62,0.15,0.85,1,0,1,Warning
2021-01-18,24,108,24,38,195029,80716,114313,0,None,0,0,None,None,0,Electricity,33255,10,Stable,1.58,8126.21,4763.04,4748.79,0.0,4.5,0,0,0,Good
2015-06-05,39,51,39,32,4258,45297,-41039,0,None,0,0,Sickness,None,0,Water,50724,3,Check food/donations,0.82,109.18,-1052.28,2462.08,0.0,1.31,1,0,1,Warning
2022-08-28,42,14,42,14,30558,100167,-69609,28,Beans,28,49140,Water Shortage,None,0,Water,35407,4,Check food/donations,0.33,727.57,-1657.36,3227.95,0.67,0.33,1,0,0,Warning
2020-04-04,70,10,70,10,4291,78922,-74631,60,Vegetables,60,117240,Power Outage,Diarrhea,31723,Electricity,37168,7,Check food/donations,0.14,61.3,-1066.16,2111.61,0.86,0.14,1,1,0,Warning
2020-11-22,78,18,78,18,124186,117468,6718,60,Vegetables,60,96480,None,Diarrhea,18642,Internet,59286,10,Check food/donations,0.23,1592.13,86.13,2505.08,0.77,0.23,0,1,1,Warning
2016-07-18,47,34,47,34,32966,70933,-37967,13,Beans,13,25675,None,Fever,8135,Gas,17996,8,Check food/donations,0.72,701.4,-807.81,2065.19,0.28,0.72,0,1,0,Warning
2011-01-24,30,28,30,28,158186,73088,85098,2,Beans,2,3150,None,Malaria,21968,Internet,51004,10,Check food/donations,0.93,5272.87,2836.6,4868.67,0.07,0.93,0,1,1,Warning
2015-05-23,71,117,71,72,37103,60133,-23030,0,None,0,0,Water Shortage,None,0,Gas,18754,5,Check food/donations,1.01,522.58,-324.37,1111.08,0.0,1.65,1,0,0,Warning
2022-10-23,28,113,28,28,68959,100761,-31802,0,None,0,0,Water Shortage,None,0,Electricity,24199,5,Check food/donations,1.0,2462.82,-1135.79,4462.86,0.0,4.04,1,0,0,Warning
2023-04-12,56,117,56,15,31470,104503,-73033,0,None,0,0,Power Outage,Fever,13233,Water,52442,9,Check food/donations,0.27,561.96,-1304.16,3038.89,0.0,2.09,1,1,1,Warning
2022-03-11,33,98,33,43,191961,38092,153869,0,None,0,0,None,None,0,Water,40090,7,Stable,1.3,5817.0,4662.7,2369.15,0.0,2.97,0,0,1,Good
2013-11-21,32,39,32,39,92416,146102,-53686,0,None,0,0,Water Shortage,None,0,Electricity,28885,5,Check food/donations,1.22,2888.0,-1677.69,5468.34,0.0,1.22,1,0,0,Warning
2021-03-21,77,77,77,5,80141,149872,-69731,0,None,0,0,None,None,0,Gas,30879,8,Check food/donations,0.06,1040.79,-905.6,2347.42,0.0,1.0,0,0,0,Critical
2016-11-26,29,33,29,7,24048,26394,-2346,0,None,0,0,Water Shortage,None,0,Internet,59544,10,Check food/donations,0.24,829.24,-80.9,2963.38,0.0,1.14,1,0,1,Warning
2010-08-28,74,91,74,29,82009,32496,49513,0,None,0,0,None,None,0,Electricity,18788,8,Stable,0.39,1108.23,669.09,693.03,0.0,1.23,0,0,0,Good
2020-10-16,73,19,73,6,181837,98808,83029,54,Rice,54,125820,Fire,None,0,Electricity,18133,6,Check food/donations,0.08,2490.92,1137.38,1601.93,0.74,0.26,1,0,0,Warning
2017-01-25,62,52,62,38,10957,37223,-26266,10,Vegetables,10,21970,None,None,0,Water,57165,10,Check food/donations,0.61,176.73,-423.65,1522.39,0.16,0.84,0,0,1,Warning
2012-11-18,28,29,28,29,10053,55305,-45252,0,None,0,0,Fire,None,0,Internet,33495,6,Check food/donations,1.04,359.04,-1616.14,3171.43,0.0,1.04,1,0,0,Warning
2011-04-19,25,91,25,14,108032,98098,9934,0,None,0,0,None,None,0,Internet,18922,3,Stable,0.56,4321.28,397.36,4680.8,0.0,3.64,0,0,0,Critical
2010-11-25,92,72,92,9,191135,42441,148694,20,Vegetables,20,30340,None,None,0,Gas,24615,3,Check food/donations,0.1,2077.55,1616.24,728.87,0.22,0.78,0,0,0,Warning
2020-03-13,54,92,54,22,122143,148826,-26683,0,None,0,0,Water Shortage,None,0,Electricity,54912,5,Check food/donations,0.41,2261.91,-494.13,3772.93,0.0,1.7,1,0,1,Warning
2010-01-28,43,25,43,25,23375,75655,-52280,18,Maize Flour,18,38628,Fire,Flu,15462,Gas,20725,4,Check food/donations,0.58,543.6,-1215.81,2600.98,0.42,0.58,1,1,0,Warning
2013-08-27,45,55,45,46,108187,101174,7013,0,None,0,0,Power Outage,None,0,Water,17793,4,Stable,1.02,2404.16,155.84,2643.71,0.0,1.22,1,0,0,Warning
2023-05-09,20,37,20,37,166790,30148,136642,0,None,0,0,None,None,0,Water,44621,4,Stable,1.85,8339.5,6832.1,3738.45,0.0,1.85,0,0,1,Good
2023-09-26,62,34,62,34,113537,48332,65205,28,Maize Flour,28,45332,None,Fever,18063,Internet,38482,9,Check food/donations,0.55,1831.24,1051.69,1691.56,0.45,0.55,0,1,0,Warning
2011-07-06,66,29,66,8,45974,95289,-49315,37,Rice,37,69967,None,None,0,Internet,58741,7,Check food/donations,0.12,696.58,-747.2,2333.79,0.56,0.44,0,0,1,Warning
2018-04-23,66,7,66,7,167752,65580,102172,59,Vegetables,59,141423,None,Fever,31318,Gas,41007,3,Check food/donations,0.11,2541.7,1548.06,2089.47,0.89,0.11,0,1,1,Warning
2022-10-04,77,20,77,20,108293,130186,-21893,57,Maize Flour,57,133665,Sickness,None,0,Internet,41246,10,Check food/donations,0.26,1406.4,-284.32,2226.39,0.74,0.26,1,0,1,Warning
2022-03-29,85,78,85,45,98752,106257,-7505,7,Beans,7,15554,None,None,0,Internet,41788,7,Check food/donations,0.53,1161.79,-88.29,1741.71,0.08,0.92,0,0,1,Warning
2010-07-27,25,35,25,35,120395,80743,39652,0,None,0,0,None,None,0,Internet,30908,8,Stable,1.4,4815.8,1586.08,4466.04,0.0,1.4,0,0,0,Good
2016-09-07,25,37,25,37,187983,108628,79355,0,None,0,0,None,Flu,12459,Internet,24424,6,Stable,1.48,7519.32,3174.2,5820.44,0.0,1.48,0,1,0,Warning
2020-08-01,33,59,33,59,26176,123614,-97438,0,None,0,0,Fire,None,0,Electricity,49729,8,Check food/donations,1.79,793.21,-2952.67,5252.82,0.0,1.79,1,0,1,Warning
2013-05-27,23,103,23,23,186966,44455,142511,0,None,0,0,None,None,0,Electricity,34365,4,Stable,1.0,8128.96,6196.13,3426.96,0.0,4.48,0,0,0,Good
2010-06-25,59,47,59,43,116403,75205,41198,12,Beans,12,18576,Sickness,None,0,Water,17282,7,Check food/donations,0.73,1972.93,698.27,1567.58,0.2,0.8,1,0,0,Warning
2013-11-02,67,20,67,13,167761,74391,93370,47,Beans,47,106032,None,None,0,Gas,37947,4,Check food/donations,0.19,2503.9,1393.58,1676.69,0.7,0.3,0,0,0,Warning
2023-05-04,27,8,27,8,99527,101101,-1574,19,Maize Flour,19,36404,Sickness,Fever,27200,Water,36423,5,Check food/donations,0.3,3686.19,-58.3,6100.89,0.7,0.3,1,1,0,Warning
2024-09-24,46,35,46,35,123382,47234,76148,11,Rice,11,18128,Sickness,Fever,9028,Gas,15310,3,Check food/donations,0.76,2682.22,1655.39,1555.91,0.24,0.76,1,1,0,Warning
2011-12-23,48,59,48,14,169995,105688,64307,0,None,0,0,None,None,0,Gas,16487,7,Stable,0.29,3541.56,1339.73,2545.31,0.0,1.23,0,0,0,Good
2016-10-04,23,118,23,25,172388,100717,71671,0,None,0,0,None,None,0,Gas,19763,4,Stable,1.09,7495.13,3116.13,5238.26,0.0,5.13,0,0,0,Good
2016-02-05,50,10,50,10,172586,67454,105132,40,Vegetables,40,95440,Fire,None,0,Gas,51863,9,Check food/donations,0.2,3451.72,2102.64,2386.34,0.8,0.2,1,0,1,Warning
2021-07-10,56,99,56,11,80392,99693,-19301,0,None,0,0,None,Flu,27285,Water,18356,4,Check food/donations,0.2,1435.57,-344.66,2595.25,0.0,1.77,0,1,0,Warning
2014-08-17,39,75,39,75,121631,139743,-18112,0,None,0,0,Power Outage,None,0,Gas,39908,7,Check food/donations,1.92,3118.74,-464.41,4606.44,0.0,1.92,1,0,0,Warning
2010-12-06,22,116,22,20,66626,26116,40510,0,None,0,0,None,Fever,9838,Electricity,32699,8,Stable,0.91,3028.45,1841.36,3120.59,0.0,5.27,0,1,0,Warning
2011-02-26,74,72,74,16,152532,49130,103402,2,Rice,2,3288,None,None,0,Electricity,22458,6,Check food/donations,0.22,2061.24,1397.32,967.41,0.03,0.97,0,0,0,Critical
2013-07-30,85,119,85,73,149478,46607,102871,0,None,0,0,None,Diarrhea,24908,Gas,34672,5,Stable,0.86,1758.56,1210.25,1249.26,0.0,1.4,0,1,0,Warning
2023-03-23,21,68,21,37,82575,43960,38615,0,None,0,0,None,Malaria,7737,Internet,40211,9,Stable,1.76,3932.14,1838.81,4376.57,0.0,3.24,0,1,1,Warning
2011-05-15,75,68,75,22,102492,45105,57387,7,Rice,7,16149,None,None,0,Internet,40378,9,Check food/donations,0.29,1366.56,765.16,1139.77,0.09,0.91,0,0,1,Warning
2023-07-09,28,6,28,6,56819,147622,-90803,22,Rice,22,38258,None,None,0,Gas,25313,8,Check food/donations,0.21,2029.25,-3242.96,6176.25,0.79,0.21,0,0,0,Warning
2018-08-31,88,87,88,63,122089,32997,89092,1,Maize Flour,1,1857,None,None,0,Water,30396,6,Check food/donations,0.72,1387.38,1012.41,720.38,0.01,0.99,0,0,0,Critical
2010-01-22,99,78,99,12,132720,72999,59721,21,Rice,21,46557,Fire,Diarrhea,28593,Gas,34472,10,Check food/donations,0.12,1340.61,603.24,1374.38,0.21,0.79,1,1,0,Warning
2012-09-21,32,109,32,64,21057,98178,-77121,0,None,0,0,Fire,None,0,Internet,48039,4,Check food/donations,2.0,658.03,-2410.03,4569.28,0.0,3.41,1,0,1,Warning
2020-12-07,99,100,99,19,117041,137042,-20001,0,None,0,0,Water Shortage,None,0,Electricity,45477,7,Check food/donations,0.19,1182.23,-202.03,1843.63,0.0,1.01,1,0,1,Warning
2022-05-05,94,46,94,34,196514,104819,91695,48,Rice,48,74304,Power Outage,None,0,Gas,41165,7,Check food/donations,0.36,2090.57,975.48,1553.02,0.51,0.49,1,0,1,Warning
2021-09-28,69,42,69,26,136460,71667,64793,27,Vegetables,27,64098,Power Outage,Malaria,28253,Electricity,54765,9,Check food/donations,0.38,1977.68,939.03,2241.81,0.39,0.61,1,1,1,Warning
2023-09-25,27,66,27,66,82280,33781,48499,0,None,0,0,None,None,0,Electricity,31695,4,Stable,2.44,3047.41,1796.26,2425.04,0.0,2.44,0,0,0,Good
2024-10-14,46,74,46,64,6264,94284,-88020,0,None,0,0,Power Outage,Diarrhea,2220,Electricity,22817,8,Check food/donations,1.39,136.17,-1913.48,2593.93,0.0,1.61,1,1,0,Warning
2018-07-01,36,66,36,66,147599,41726,105873,0,None,0,0,None,None,0,Water,36809,9,Stable,1.83,4099.97,2940.92,2181.53,0.0,1.83,0,0,0,Good
2023-06-20,53,57,53,17,77659,109673,-32014,0,None,0,0,None,None,0,Electricity,56760,4,Check food/donations,0.32,1465.26,-604.04,3140.25,0.0,1.08,0,0,1,Critical
2019-09-18,33,88,33,5,66874,111339,-44465,0,None,0,0,None,None,0,Water,29751,9,Check food/donations,0.15,2026.48,-1347.42,4275.45,0.0,2.67,0,0,0,Critical
2021-09-15,89,96,89,40,92083,129811,-37728,0,None,0,0,Power Outage,Malaria,2152,Gas,41338,5,Check food/donations,0.45,1034.64,-423.91,1947.2,0.0,1.08,1,1,1,Warning
2020-08-16,64,57,64,34,130825,109656,21169,7,Beans,7,11886,None,None,0,Gas,59375,10,Check food/donations,0.53,2044.14,330.77,2641.11,0.11,0.89,0,0,1,Warning
2018-09-05,22,31,22,31,153579,68066,85513,0,None,0,0,None,None,0,Electricity,49210,4,Stable,1.41,6980.86,3886.95,5330.73,0.0,1.41,0,0,1,Good
2022-12-10,87,47,87,47,50085,118748,-68663,40,Vegetables,40,67440,Water Shortage,None,0,Water,22681,7,Check food/donations,0.54,575.69,-789.23,1625.62,0.46,0.54,1,0,0,Warning
2012-04-04,92,110,92,27,136806,141772,-4966,0,None,0,0,None,Malaria,31902,Internet,48564,7,Check food/donations,0.29,1487.02,-53.98,2415.63,0.0,1.2,0,1,1,Warning
2015-04-17,97,105,97,8,122640,135058,-12418,0,None,0,0,None,None,0,Gas,28094,10,Check food/donations,0.08,1264.33,-128.02,1681.98,0.0,1.08,0,0,0,Critical
2010-12-17,87,15,87,13,13291,112202,-98911,72,Rice,72,134856,None,None,0,Gas,51552,9,Check food/donations,0.15,152.77,-1136.91,1882.23,0.83,0.17,0,0,1,Warning
2010-03-30,74,27,74,27,197311,108333,88978,47,Rice,47,113129,Sickness,Fever,2301,Electricity,47676,10,Check food/donations,0.36,2666.36,1202.41,2139.32,0.64,0.36,1,1,1,Warning
2023-08-14,40,101,40,48,119759,78797,40962,0,None,0,0,None,None,0,Electricity,46829,5,Stable,1.2,2993.97,1024.05,3140.65,0.0,2.52,0,0,1,Good
2023-10-12,66,94,66,17,126969,87821,39148,0,None,0,0,None,None,0,Gas,34353,10,Stable,0.26,1923.77,593.15,1851.12,0.0,1.42,0,0,0,Good
2023-06-25,56,9,56,9,21021,148927,-127906,47,Rice,47,71581,Sickness,None,0,Water,59015,8,Check food/donations,0.16,375.38,-2284.04,3713.25,0.84,0.16,1,0,1,Warning
2015-06-01,44,114,44,44,106732,123861,-17129,0,None,0,0,None,Flu,21480,Electricity,24637,9,Check food/donations,1.0,2425.73,-389.3,3863.14,0.0,2.59,0,1,0,Warning
2019-03-11,35,73,35,48,55263,28495,26768,0,None,0,0,None,Malaria,4972,Electricity,18543,5,Stable,1.37,1578.94,764.8,1486.0,0.0,2.09,0,1,0,Warning
2018-05-26,90,57,90,57,7476,136362,-128886,33,Beans,33,74646,None,None,0,Gas,17869,6,Check food/donations,0.63,83.07,-1432.07,1713.68,0.37,0.63,0,0,0,Warning
2017-10-16,75,21,75,21,69870,71976,-2106,54,Beans,54,81594,Sickness,None,0,Water,31107,10,Check food/donations,0.28,931.6,-28.08,1374.44,0.72,0.28,1,0,0,Warning
2021-10-17,95,11,95,11,61027,29956,31071,84,Vegetables,84,140028,Water Shortage,Fever,27070,Gas,39601,7,Check food/donations,0.12,642.39,327.06,1017.13,0.88,0.12,1,1,0,Warning
2015-04-26,47,17,47,15,146384,23799,122585,30,Vegetables,30,64920,None,None,0,Gas,43278,8,Check food/donations,0.32,3114.55,2608.19,1427.17,0.64,0.36,0,0,1,Warning
2020-06-27,63,98,63,21,50952,25110,25842,0,None,0,0,None,None,0,Water,30885,10,Stable,0.33,808.76,410.19,888.81,0.0,1.56,0,0,0,Critical
2017-08-04,73,93,73,15,68907,91305,-22398,0,None,0,0,Sickness,None,0,Gas,42985,7,Check food/donations,0.21,943.93,-306.82,1839.59,0.0,1.27,1,0,1,Warning
2013-02-16,95,64,95,41,56313,86113,-29800,31,Beans,31,52359,Water Shortage,Flu,1762,Gas,15089,4,Check food/donations,0.43,592.77,-313.68,1083.83,0.33,0.67,1,1,0,Warning
2017-11-19,40,22,40,22,22945,74949,-52004,18,Vegetables,18,32184,Sickness,None,0,Water,25579,3,Check food/donations,0.55,573.62,-1300.1,2513.2,0.45,0.55,1,0,0,Warning
2019-12-10,62,46,62,9,1029,31138,-30109,16,Vegetables,16,28128,Sickness,Flu,4818,Water,56549,7,Check food/donations,0.15,16.6,-485.63,1492.02,0.26,0.74,1,1,1,Warning
2023-03-31,21,81,21,30,140240,113841,26399,0,None,0,0,None,None,0,Water,57920,5,Stable,1.43,6678.1,1257.1,8179.1,0.0,3.86,0,0,1,Critical
2013-10-01,55,103,55,45,44102,80300,-36198,0,None,0,0,Power Outage,None,0,Water,31241,9,Check food/donations,0.82,801.85,-658.15,2028.02,0.0,1.87,1,0,0,Warning
2010-01-23,38,38,38,38,8896,72861,-63965,0,None,0,0,None,None,0,Electricity,56631,7,Check food/donations,1.0,234.11,-1683.29,3407.68,0.0,1.0,0,0,1,Critical
2022-04-06,97,84,97,68,59842,83037,-23195,13,Beans,13,27391,None,None,0,Water,18151,3,Check food/donations,0.7,616.93,-239.12,1043.18,0.13,0.87,0,0,0,Warning
2017-03-16,82,16,82,14,114351,83535,30816,66,Vegetables,66,111012,Water Shortage,None,0,Water,15912,7,Check food/donations,0.17,1394.52,375.8,1212.77,0.8,0.2,1,0,0,Warning
2013-04-11,34,63,34,5,170225,65379,104846,0,None,0,0,None,Malaria,29106,Water,57901,6,Stable,0.15,5006.62,3083.71,4481.94,0.0,1.85,0,1,1,Warning
2020-04-08,28,117,28,69,97426,24606,72820,0,None,0,0,None,Fever,14809,Water,17930,5,Stable,2.46,3479.5,2600.71,2048.04,0.0,4.18,0,1,0,Warning
2011-05-02,54,110,54,24,757,56540,-55783,0,None,0,0,None,None,0,Water,34174,3,Check food/donations,0.44,14.02,-1033.02,1679.89,0.0,2.04,0,0,0,Critical
2019-10-13,53,42,53,42,84275,40773,43502,11,Maize Flour,11,26466,Sickness,None,0,Electricity,36246,6,Check food/donations,0.79,1590.09,820.79,1453.19,0.21,0.79,1,0,0,Warning
2012-01-17,62,95,62,28,60471,149079,-88608,0,None,0,0,None,None,0,Water,18820,10,Check food/donations,0.45,975.34,-1429.16,2708.05,0.0,1.53,0,0,0,Critical
2012-04-27,78,26,78,6,193741,49592,144149,52,Beans,52,85904,Water Shortage,None,0,Water,42835,4,Check food/donations,0.08,2483.86,1848.06,1184.96,0.67,0.33,1,0,1,Warning
2010-08-22,62,49,62,49,26292,59665,-33373,13,Maize Flour,13,19929,Sickness,None,0,Gas,28558,3,Check food/donations,0.79,424.06,-538.27,1422.95,0.21,0.79,1,0,0,Warning
2010-02-22,25,95,25,76,22647,109049,-86402,0,None,0,0,Power Outage,None,0,Electricity,30029,5,Check food/donations,3.04,905.88,-3456.08,5563.12,0.0,3.8,1,0,0,Warning
2021-12-28,29,113,29,62,157072,24763,132309,0,None,0,0,None,None,0,Internet,20200,9,Stable,2.14,5416.28,4562.38,1550.45,0.0,3.9,0,0,0,Good
2016-05-23,20,26,20,26,71499,52886,18613,0,None,0,0,None,None,0,Water,29722,3,Stable,1.3,3574.95,930.65,4130.4,0.0,1.3,0,0,0,Critical
2019-04-04,84,45,84,45,69498,139194,-69696,39,Maize Flour,39,73125,Water Shortage,None,0,Water,36644,7,Check food/donations,0.54,827.36,-829.71,2093.31,0.46,0.54,1,0,0,Warning
2015-03-31,42,59,42,32,141231,73332,67899,0,None,0,0,None,None,0,Electricity,21589,3,Stable,0.76,3362.64,1616.64,2260.02,0.0,1.4,0,0,0,Good
2022-08-30,95,37,95,37,166610,74414,92196,58,Vegetables,58,104864,None,None,0,Water,50970,7,Check food/donations,0.39,1753.79,970.48,1319.83,0.61,0.39,0,0,1,Warning
2014-08-26,49,17,49,14,72547,114456,-41909,32,Maize Flour,32,70208,Fire,None,0,Gas,37380,7,Check food/donations,0.29,1480.55,-855.29,3098.69,0.65,0.35,1,0,0,Warning
2010-11-01,48,112,48,54,49655,107903,-58248,0,None,0,0,None,None,0,Gas,50943,4,Check food/donations,1.12,1034.48,-1213.5,3309.29,0.0,2.33,0,0,1,Critical
2012-08-26,46,8,46,8,77882,41038,36844,38,Vegetables,38,81358,Water Shortage,None,0,Water,16153,7,Check food/donations,0.17,1693.09,800.96,1243.28,0.83,0.17,1,0,0,Warning
2014-01-09,50,98,50,57,125485,119299,6186,0,None,0,0,Power Outage,None,0,Electricity,27968,9,Stable,1.14,2509.7,123.72,2945.34,0.0,1.96,1,0,0,Warning
2011-03-09,21,67,21,67,122676,89441,33235,0,None,0,0,None,None,0,Water,16145,4,Stable,3.19,5841.71,1582.62,5027.9,0.0,3.19,0,0,0,Good
2015-02-21,62,34,62,34,136789,114470,22319,28,Maize Flour,28,59500,None,Fever,4357,Electricity,17519,10,Check food/donations,0.55,2206.27,359.98,2199.13,0.45,0.55,0,1,0,Warning
2015-10-23,21,70,21,70,132485,131673,812,0,None,0,0,None,None,0,Water,27796,7,Stable,3.33,6308.81,38.67,7593.76,0.0,3.33,0,0,0,Critical
2010-11-15,49,10,49,10,121336,34554,86782,39,Beans,39,81861,Water Shortage,None,0,Internet,37320,6,Check food/donations,0.2,2476.24,1771.06,1466.82,0.8,0.2,1,0,0,Warning
2020-09-23,76,19,76,19,18151,86394,-68243,57,Vegetables,57,106305,None,None,0,Electricity,29483,3,Check food/donations,0.25,238.83,-897.93,1524.7,0.75,0.25,0,0,0,Warning
2012-04-14,70,19,70,19,175701,148863,26838,51,Beans,51,87006,Sickness,Diarrhea,24126,Gas,32281,7,Check food/donations,0.27,2510.01,383.4,2932.43,0.73,0.27,1,1,0,Warning
2019-07-19,56,29,56,29,54701,33633,21068,27,Rice,27,57780,Power Outage,None,0,Electricity,52436,8,Check food/donations,0.52,976.8,376.21,1536.95,0.48,0.52,1,0,1,Warning
2024-05-25,23,34,23,34,55079,64182,-9103,0,None,0,0,Sickness,Fever,10986,Internet,38809,7,Check food/donations,1.48,2394.74,-395.78,4955.52,0.0,1.48,1,1,0,Warning
2015-04-12,79,7,79,7,45805,30296,15509,72,Vegetables,72,142488,Water Shortage,None,0,Gas,18045,4,Check food/donations,0.09,579.81,196.32,611.91,0.91,0.09,1,0,0,Warning
2016-03-07,88,27,88,11,115251,133090,-17839,61,Vegetables,61,146766,Water Shortage,None,0,Water,44606,8,Check food/donations,0.12,1309.67,-202.72,2019.27,0.69,0.31,1,0,1,Warning
2020-11-11,87,30,87,30,119243,90343,28900,57,Maize Flour,57,103683,Water Shortage,None,0,Electricity,44943,9,Check food/donations,0.34,1370.61,332.18,1555.01,0.66,0.34,1,0,1,Warning
2010-05-16,44,95,44,51,186569,113644,72925,0,None,0,0,None,None,0,Electricity,17255,7,Stable,1.16,4240.2,1657.39,2974.98,0.0,2.16,0,0,0,Good
2021-03-20,63,76,63,67,109704,132620,-22916,0,None,0,0,None,None,0,Internet,30159,8,Check food/donations,1.06,1741.33,-363.75,2583.79,0.0,1.21,0,0,0,Critical
2020-05-01,66,20,66,20,100123,33043,67080,46,Rice,46,100832,Power Outage,None,0,Electricity,53071,6,Check food/donations,0.3,1517.02,1016.36,1304.76,0.7,0.3,1,0,1,Warning
2011-07-21,21,104,21,53,146916,127708,19208,0,None,0,0,None,None,0,Electricity,30713,9,Stable,2.52,6996.0,914.67,7543.86,0.0,4.95,0,0,0,Critical
2014-10-13,75,59,75,59,88364,128018,-39654,16,Rice,16,37184,None,None,0,Internet,54968,3,Check food/donations,0.79,1178.19,-528.72,2439.81,0.21,0.79,0,0,1,Warning
2023-06-25,67,13,67,9,103768,112890,-9122,54,Vegetables,54,84024,None,None,0,Gas,27616,5,Check food/donations,0.13,1548.78,-136.15,2097.1,0.81,0.19,0,0,0,Warning
2022-10-26,91,43,91,13,37009,70864,-33855,48,Rice,48,97920,None,Fever,4132,Gas,53676,9,Check food/donations,0.14,406.69,-372.03,1413.98,0.53,0.47,0,1,1,Warning
2015-04-02,38,64,38,19,98392,42886,55506,0,None,0,0,None,Malaria,32357,Gas,33805,8,Stable,0.5,2589.26,1460.68,2869.68,0.0,1.68,0,1,0,Warning
2016-07-27,50,28,50,28,3288,85704,-82416,22,Rice,22,42108,None,None,0,Internet,40057,4,Check food/donations,0.56,65.76,-1648.32,2515.22,0.44,0.56,0,0,1,Warning
2012-02-16,26,14,26,9,114130,105936,8194,12,Vegetables,12,20796,None,None,0,Internet,56924,9,Check food/donations,0.35,4389.62,315.15,6263.85,0.46,0.54,0,0,1,Warning
2013-05-22,48,40,48,40,186876,132839,54037,8,Rice,8,16160,None,Fever,21815,Internet,21058,3,Check food/donations,0.83,3893.25,1125.77,3660.67,0.17,0.83,0,1,0,Warning
2012-03-26,41,9,41,9,161100,115648,45452,32,Rice,32,55680,Power Outage,None,0,Internet,54817,8,Check food/donations,0.22,3929.27,1108.59,4157.68,0.78,0.22,1,0,1,Warning
2015-06-18,59,83,59,34,89103,83916,5187,0,None,0,0,None,None,0,Internet,46399,9,Stable,0.58,1510.22,87.92,2208.73,0.0,1.41,0,0,1,Critical
2023-09-29,61,19,61,19,132738,47422,85316,42,Maize Flour,42,73332,Sickness,None,0,Electricity,29965,6,Check food/donations,0.31,2176.03,1398.62,1268.64,0.69,0.31,1,0,0,Warning
2016-12-24,23,113,23,29,62022,42941,19081,0,None,0,0,None,Malaria,24621,Water,37521,6,Stable,1.26,2696.61,829.61,4568.83,0.0,4.91,0,1,0,Warning
2024-10-05,64,56,64,44,19382,105842,-86460,8,Vegetables,8,14488,None,None,0,Water,19791,3,Check food/donations,0.69,302.84,-1350.94,1963.02,0.12,0.88,0,0,0,Warning
2019-11-01,24,82,24,61,83966,104820,-20854,0,None,0,0,None,None,0,Electricity,20118,9,Check food/donations,2.54,3498.58,-868.92,5205.75,0.0,3.42,0,0,0,Critical
