Date,Num_Children,Food_Remaining,Daily_Need,Food_Used,Donation_Amount,Expense_Total,Budget_Left,Food_Shortage,Suggested_Purchase,Quantity_To_Buy,Estimated_Cost,Emergency_Event,Medical_Treatment,Medical_Cost,Utility_Type,Utility_Cost,Staff_On_Duty,Notes,Food_Per_Child,Donation_Per_Child,Budget_Per_Child,Cost_Per_Child,Food_Shortage_Per_Child,Remaining_Days_Covered,Emergency_Flag,Medical_Flag,High_Utility_Cost,Daily_Status
2012-10-24,28,104,28,33,178481,139235,39246,0,None,0,0,None,Flu,23485,Gas,34098,8,Stable,1.18,6374.32,1401.64,7029.21,0.0,3.71,0,1,0,Warning
2011-06-22,99,37,99,22,149814,120513,29301,62,Vegetables,62,150908,Sickness,None,0,Water,42858,3,Check food/donations,0.22,1513.27,295.97,1650.21,0.63,0.37,1,0,1,Warning
2021-01-07,90,103,90,37,10068,54534,-44466,0,None,0,0,None,Malaria,34034,Electricity,50761,4,Check food/donations,0.41,111.87,-494.07,1548.1,0.0,1.14,0,1,1,Warning
2022-02-25,43,66,43,17,57291,53945,3346,0,None,0,0,None,None,0,Electricity,39014,3,Stable,0.4,1332.35,77.81,2161.84,0.0,1.53,0,0,0,Critical
2023-06-09,50,12,50,12,95243,144378,-49135,38,Vegetables,38,94240,Power Outage,None,0,Internet,26328,5,Check food/donations,0.24,1904.86,-982.7,3414.12,0.76,0.24,1,0,0,Warning
2021-06-30,40,108,40,39,40687,91404,-50717,0,None,0,0,Water Shortage,Fever,3074,Gas,57536,4,Check food/donations,0.97,1017.17,-1267.92,3800.35,0.0,2.7,1,1,1,Warning
2020-03-30,77,88,77,33,122455,137481,-15026,0,None,0,0,None,Malaria,8094,Internet,33803,6,Check food/donations,0.43,1590.32,-195.14,2329.58,0.0,1.14,0,1,0,Warning
2022-07-12,35,50,35,22,106609,50220,56389,0,None,0,0,None,None,0,Internet,28484,10,Stable,0.63,3045.97,1611.11,2248.69,0.0,1.43,0,0,0,Good
2014-08-21,94,62,94,61,130278,114065,16213,32,Rice,32,54528,None,None,0,Gas,17209,5,Check food/donations,0.65,1385.94,172.48,1396.53,0.34,0.66,0,0,0,Warning
2018-10-04,31,73,31,37,74425,135536,-61111,0,None,0,0,Water Shortage,None,0,Gas,21135,7,Check food/donations,1.19,2400.81,-1971.32,5053.9,0.0,2.35,1,0,0,Warning
2014-05-26,94,97,94,42,130614,31733,98881,0,None,0,0,None,None,0,Gas,58076,4,Stable,0.45,1389.51,1051.93,955.41,0.0,1.03,0,0,1,Good
2012-04-02,67,60,67,22,153231,136628,16603,7,Maize Flour,7,10759,None,Flu,13447,Water,21484,3,Check food/donations,0.33,2287.03,247.81,2560.58,0.1,0.9,0,1,0,Warning
2018-02-26,57,17,57,17,49189,32993,16196,40,Beans,40,98720,None,None,0,Electricity,32853,7,Check food/donations,0.3,862.96,284.14,1155.19,0.7,0.3,0,0,0,Warning
2010-08-20,74,103,74,9,79384,103534,-24150,0,None,0,0,None,Fever,5593,Water,24093,7,Check food/donations,0.12,1072.76,-326.35,1800.27,0.0,1.39,0,1,0,Warning
2017-04-19,45,33,45,33,177402,92088,85314,12,Beans,12,20784,None,None,0,Gas,49226,10,Check food/donations,0.73,3942.27,1895.87,3140.31,0.27,0.73,0,0,1,Warning
2017-05-29,77,94,77,55,105038,80440,24598,0,None,0,0,None,None,0,Internet,44979,10,Stable,0.71,1364.13,319.45,1628.82,0.0,1.22,0,0,1,Critical
2019-04-13,87,99,87,68,8844,94634,-85790,0,None,0,0,None,None,0,Gas,52376,4,Check food/donations,0.78,101.66,-986.09,1689.77,0.0,1.14,0,0,1,Critical
2022-04-16,33,50,33,50,110091,69553,40538,0,None,0,0,None,None,0,Water,18876,3,Stable,1.52,3336.09,1228.42,2679.67,0.0,1.52,0,0,0,Good
2016-02-28,37,87,37,11,86337,26483,59854,0,None,0,0,None,None,0,Internet,38166,3,Stable,0.3,2333.43,1617.68,1747.27,0.0,2.35,0,0,0,Good
2010-02-11,100,68,100,14,19574,105929,-86355,32,Maize Flour,32,68096,None,None,0,Electricity,37904,7,Check food/donations,0.14,195.74,-863.55,1438.33,0.32,0.68,0,0,0,Warning
2017-06-03,90,97,90,23,136621,83965,52656,0,None,0,0,None,None,0,Gas,31496,8,Stable,0.26,1518.01,585.07,1282.9,0.0,1.08,0,0,0,Good
2017-07-11,35,94,35,20,187015,86656,100359,0,None,0,0,None,Fever,1304,Gas,44058,4,Stable,0.57,5343.29,2867.4,3771.94,0.0,2.69,0,1,1,Warning
2016-02-18,41,69,41,50,114090,70541,43549,0,None,0,0,None,None,0,Electricity,52810,7,Stable,1.22,2782.68,1062.17,3008.56,0.0,1.68,0,0,1,Good
2012-10-16,65,9,65,9,94787,144707,-49920,56,Beans,56,112784,Fire,None,0,Internet,47359,7,Check food/donations,0.14,1458.26,-768.0,2954.86,0.86,0.14,1,0,1,Warning
2014-08-25,94,116,94,54,95947,115812,-19865,0,None,0,0,Water Shortage,None,0,Gas,21355,8,Check food/donations,0.57,1020.71,-211.33,1459.22,0.0,1.23,1,0,0,Warning
2013-03-26,87,63,87,15,45628,64138,-18510,24,Rice,24,46440,None,None,0,Internet,46800,6,Check food/donations,0.17,524.46,-212.76,1275.15,0.28,0.72,0,0,1,Warning
2011-03-22,57,9,57,9,53068,16344,36724,48,Maize Flour,48,99792,None,None,0,Internet,54283,8,Check food/donations,0.16,931.02,644.28,1239.07,0.84,0.16,0,0,1,Warning
2014-07-06,88,44,88,44,43239,101993,-58754,44,Rice,44,99924,Fire,None,0,Water,48928,7,Check food/donations,0.5,491.35,-667.66,1715.01,0.5,0.5,1,0,1,Warning
2022-07-06,31,80,31,13,76014,29039,46975,0,None,0,0,None,Malaria,27650,Water,58005,7,Stable,0.42,2452.06,1515.32,3699.81,0.0,2.58,0,1,1,Warning
2023-07-28,59,102,59,76,46281,38419,7862,0,None,0,0,None,None,0,Electricity,21296,5,Stable,1.29,784.42,133.25,1012.12,0.0,1.73,0,0,0,Critical
2022-12-28,59,100,59,14,181967,108386,73581,0,None,0,0,None,None,0,Gas,27583,6,Stable,0.24,3084.19,1247.14,2304.56,0.0,1.69,0,0,0,Good
2010-09-16,65,43,65,43,136089,56506,79583,22,Rice,22,43296,Sickness,None,0,Gas,37758,6,Check food/donations,0.66,2093.68,1224.35,1450.22,0.34,0.66,1,0,0,Warning
2019-09-22,99,79,99,75,157938,148804,9134,20,Vegetables,20,37520,Power Outage,None,0,Internet,57487,3,Check food/donations,0.76,1595.33,92.26,2083.75,0.2,0.8,1,0,1,Warning
2023-09-06,100,72,100,13,81909,22956,58953,28,Vegetables,28,59388,None,Diarrhea,19256,Gas,24880,3,Check food/donations,0.13,819.09,589.53,670.92,0.28,0.72,0,1,0,Warning
2013-10-25,61,108,61,34,68697,26670,42027,0,None,0,0,None,Flu,15783,Gas,38073,5,Stable,0.56,1126.18,688.97,1320.1,0.0,1.77,0,1,0,Warning
2011-04-02,100,106,100,13,29234,98111,-68877,0,None,0,0,Water Shortage,Fever,19109,Gas,34731,7,Check food/donations,0.13,292.34,-688.77,1519.51,0.0,1.06,1,1,0,Warning
2017-11-14,92,56,92,41,79804,124445,-44641,36,Beans,36,72936,Fire,Flu,1043,Electricity,24804,3,Check food/donations,0.45,867.43,-485.23,1633.61,0.39,0.61,1,1,0,Warning
2021-04-17,83,99,83,72,54595,39290,15305,0,None,0,0,None,None,0,Water,26479,3,Stable,0.87,657.77,184.4,792.4,0.0,1.19,0,0,0,Critical
2010-01-18,85,52,85,51,185530,91732,93798,33,Rice,33,59697,Power Outage,None,0,Electricity,41415,5,Check food/donations,0.6,2182.71,1103.51,1566.44,0.39,0.61,1,0,1,Warning
2015-06-07,92,61,92,61,80205,52391,27814,31,Rice,31,76291,Water Shortage,None,0,Internet,16679,8,Check food/donations,0.66,871.79,302.33,750.76,0.34,0.66,1,0,0,Warning
2015-10-13,20,80,20,34,29301,118144,-88843,0,None,0,0,None,None,0,Gas,20620,8,Check food/donations,1.7,1465.05,-4442.15,6938.2,0.0,4.0,0,0,0,Critical
2024-01-22,100,87,100,75,186080,78333,107747,13,Beans,13,24557,None,Flu,34033,Water,40235,7,Check food/donations,0.75,1860.8,1077.47,1526.01,0.13,0.87,0,1,1,Warning
2024-10-19,36,41,36,19,171544,68992,102552,0,None,0,0,None,Fever,8777,Electricity,48697,4,Stable,0.53,4765.11,2848.67,3512.94,0.0,1.14,0,1,1,Warning
2011-03-29,73,7,73,7,64227,46903,17324,66,Rice,66,109956,Water Shortage,None,0,Internet,36803,5,Check food/donations,0.1,879.82,237.32,1146.66,0.9,0.1,1,0,0,Warning
2010-10-09,55,120,55,48,33289,79676,-46387,0,None,0,0,Power Outage,None,0,Internet,58745,9,Check food/donations,0.87,605.25,-843.4,2516.75,0.0,2.18,1,0,1,Warning
2021-09-17,65,50,65,49,144310,139108,5202,15,Beans,15,30615,Fire,None,0,Electricity,18292,7,Check food/donations,0.75,2220.15,80.03,2421.54,0.23,0.77,1,0,0,Warning
2019-04-24,68,79,68,10,65978,51150,14828,0,None,0,0,None,None,0,Internet,15365,3,Stable,0.15,970.26,218.06,978.16,0.0,1.16,0,0,0,Critical
2022-01-23,72,87,72,53,60716,102469,-41753,0,None,0,0,Fire,None,0,Internet,56461,7,Check food/donations,0.74,843.28,-579.9,2207.36,0.0,1.21,1,0,1,Warning
2016-03-07,77,47,77,43,67197,138924,-71727,30,Vegetables,30,52680,None,Fever,17790,Gas,59929,3,Check food/donations,0.56,872.69,-931.52,2813.55,0.39,0.61,0,1,1,Warning
2019-04-14,91,69,91,58,33613,44907,-11294,22,Vegetables,22,46178,None,Malaria,11305,Gas,43285,10,Check food/donations,0.64,369.37,-124.11,1093.37,0.24,0.76,0,1,1,Warning
2017-02-06,30,49,30,41,142999,108993,34006,0,None,0,0,None,None,0,Electricity,20309,9,Stable,1.37,4766.63,1133.53,4310.07,0.0,1.63,0,0,0,Good
2024-02-06,59,75,59,33,127259,79877,47382,0,None,0,0,None,Fever,14773,Water,16186,6,Stable,0.56,2156.93,803.08,1878.58,0.0,1.27,0,1,0,Warning
2017-08-02,87,88,87,73,95446,31415,64031,0,None,0,0,None,None,0,Water,47886,8,Stable,0.84,1097.08,735.99,911.51,0.0,1.01,0,0,1,Good
2011-10-02,89,86,89,11,37341,15438,21903,3,Beans,3,5472,None,None,0,Electricity,46634,7,Check food/donations,0.12,419.56,246.1,697.44,0.03,0.97,0,0,1,Critical
2021-04-25,81,23,81,23,41048,144556,-103508,58,Beans,58,138620,None,Flu,8843,Water,35612,10,Check food/donations,0.28,506.77,-1277.88,2333.47,0.72,0.28,0,1,0,Warning
2018-11-02,56,114,56,52,174028,99351,74677,0,None,0,0,None,None,0,Water,32048,10,Stable,0.93,3107.64,1333.52,2346.41,0.0,2.04,0,0,0,Good
2024-07-15,67,100,67,72,43302,133816,-90514,0,None,0,0,Water Shortage,None,0,Internet,57741,7,Check food/donations,1.07,646.3,-1350.96,2859.06,0.0,1.49,1,0,1,Warning
2023-01-03,94,30,94,30,182252,149403,32849,64,Rice,64,129856,Fire,None,0,Water,54167,3,Check food/donations,0.32,1938.85,349.46,2165.64,0.68,0.32,1,0,1,Warning
2012-07-18,89,9,89,9,180818,145862,34956,80,Beans,80,164480,Power Outage,Fever,19579,Gas,32316,3,Check food/donations,0.1,2031.66,392.76,2221.99,0.9,0.1,1,1,0,Warning
2017-12-07,79,44,79,15,127138,16780,110358,35,Maize Flour,35,66885,None,None,0,Internet,57107,5,Check food/donations,0.19,1609.34,1396.94,935.28,0.44,0.56,0,0,1,Warning
2016-12-13,99,86,99,50,121582,49604,71978,13,Beans,13,23127,Water Shortage,None,0,Water,56588,5,Check food/donations,0.51,1228.1,727.05,1072.65,0.13,0.87,1,0,1,Warning
2015-11-22,45,102,45,11,128585,146365,-17780,0,None,0,0,Sickness,None,0,Electricity,31568,9,Check food/donations,0.24,2857.44,-395.11,3954.07,0.0,2.27,1,0,0,Warning
2019-04-20,55,115,55,47,59401,50081,9320,0,None,0,0,Water Shortage,None,0,Water,51136,7,Stable,0.85,1080.02,169.45,1840.31,0.0,2.09,1,0,1,Warning
2023-03-18,61,72,61,21,168219,135997,32222,0,None,0,0,None,None,0,Gas,24367,8,Stable,0.34,2757.69,528.23,2628.92,0.0,1.18,0,0,0,Good
2020-08-03,59,11,59,11,114335,17030,97305,48,Vegetables,48,92016,None,None,0,Internet,25778,4,Check food/donations,0.19,1937.88,1649.24,725.56,0.81,0.19,0,0,0,Warning
2021-09-22,86,25,86,25,39202,120255,-81053,61,Rice,61,152134,Sickness,None,0,Electricity,54127,3,Check food/donations,0.29,455.84,-942.48,2027.7,0.71,0.29,1,0,1,Warning
2014-04-14,88,120,88,7,5846,19869,-14023,0,None,0,0,Fire,None,0,Internet,40285,3,Check food/donations,0.08,66.43,-159.35,683.57,0.0,1.36,1,0,1,Warning
2020-12-30,70,6,70,6,151570,69341,82229,64,Rice,64,113664,Power Outage,None,0,Internet,36843,7,Check food/donations,0.09,2165.29,1174.7,1516.91,0.91,0.09,1,0,0,Warning
2021-02-11,80,52,80,52,173291,62094,111197,28,Maize Flour,28,55776,Water Shortage,None,0,Electricity,29292,10,Check food/donations,0.65,2166.14,1389.96,1142.33,0.35,0.65,1,0,0,Warning
2016-10-21,35,27,35,7,179951,63020,116931,8,Beans,8,12232,None,None,0,Internet,16600,4,Check food/donations,0.2,5141.46,3340.89,2274.86,0.23,0.77,0,0,0,Warning
2022-10-24,35,59,35,7,39562,43308,-3746,0,None,0,0,None,Malaria,29026,Electricity,45901,3,Check food/donations,0.2,1130.34,-107.03,3378.14,0.0,1.69,0,1,1,Warning
2011-08-06,87,33,87,27,194641,124431,70210,54,Vegetables,54,100818,Power Outage,None,0,Electricity,46225,9,Check food/donations,0.31,2237.25,807.01,1961.56,0.62,0.38,1,0,1,Warning
2024-02-29,72,61,72,51,16860,129146,-112286,11,Maize Flour,11,21164,Power Outage,None,0,Water,33361,3,Check food/donations,0.71,234.17,-1559.53,2257.04,0.15,0.85,1,0,0,Warning
2010-10-02,88,96,88,36,104533,104323,210,0,None,0,0,None,Malaria,1165,Internet,18719,5,Stable,0.41,1187.88,2.39,1411.44,0.0,1.09,0,1,0,Warning
2019-05-14,67,26,67,26,197610,40735,156875,41,Maize Flour,41,85034,None,None,0,Electricity,27298,9,Check food/donations,0.39,2949.4,2341.42,1015.42,0.61,0.39,0,0,0,Warning
2019-07-03,29,114,29,53,133058,37527,95531,0,None,0,0,None,None,0,Gas,55320,4,Stable,1.83,4588.21,3294.17,3201.62,0.0,3.93,0,0,1,Good
2021-03-17,90,56,90,56,133388,114651,18737,34,Maize Flour,34,58140,None,None,0,Electricity,39291,7,Check food/donations,0.62,1482.09,208.19,1710.47,0.38,0.62,0,0,0,Warning
2013-09-23,75,23,75,23,5550,111211,-105661,52,Beans,52,89804,Fire,None,0,Gas,42733,7,Check food/donations,0.31,74.0,-1408.81,2052.59,0.69,0.31,1,0,1,Warning
2010-12-26,47,5,47,5,183644,46154,137490,42,Beans,42,85428,Power Outage,None,0,Gas,45942,8,Check food/donations,0.11,3907.32,2925.32,1959.49,0.89,0.11,1,0,1,Warning
2010-12-16,85,66,85,45,13812,31284,-17472,19,Beans,19,30419,None,Fever,9227,Internet,47197,6,Check food/donations,0.53,162.49,-205.55,1031.86,0.22,0.78,0,1,1,Warning
2023-03-28,45,15,45,15,83654,76005,7649,30,Rice,30,63690,Sickness,Diarrhea,28338,Water,25561,8,Check food/donations,0.33,1858.98,169.98,2886.76,0.67,0.33,1,1,0,Warning
2010-06-28,92,114,92,35,98386,136925,-38539,0,None,0,0,Water Shortage,None,0,Water,44973,4,Check food/donations,0.38,1069.41,-418.9,1977.15,0.0,1.24,1,0,1,Warning
2023-05-08,95,59,95,30,186938,102037,84901,36,Beans,36,82620,None,None,0,Water,32706,9,Check food/donations,0.32,1967.77,893.69,1418.35,0.38,0.62,0,0,0,Warning
2023-11-02,88,81,88,60,152488,90717,61771,7,Vegetables,7,17486,None,None,0,Internet,58863,6,Check food/donations,0.68,1732.82,701.94,1699.77,0.08,0.92,0,0,1,Warning
2024-07-03,27,53,27,27,83606,118180,-34574,0,None,0,0,None,Diarrhea,25665,Gas,38816,3,Check food/donations,1.0,3096.52,-1280.52,6765.22,0.0,1.96,0,1,0,Warning
2015-09-16,30,44,30,44,189892,42137,147755,0,None,0,0,None,None,0,Gas,40340,4,Stable,1.47,6329.73,4925.17,2749.23,0.0,1.47,0,0,1,Good
2011-09-29,63,29,63,29,82132,123709,-41577,34,Rice,34,79152,None,None,0,Gas,53639,9,Check food/donations,0.46,1303.68,-659.95,2815.05,0.54,0.46,0,0,1,Warning
2016-06-09,31,83,31,18,125462,45161,80301,0,None,0,0,None,None,0,Water,46671,10,Stable,0.58,4047.16,2590.35,2962.32,0.0,2.68,0,0,1,Good
2012-11-04,78,119,78,73,82479,93939,-11460,0,None,0,0,Sickness,None,0,Gas,33116,7,Check food/donations,0.94,1057.42,-146.92,1628.91,0.0,1.53,1,0,0,Warning
2011-12-01,20,52,20,50,98845,91010,7835,0,None,0,0,Power Outage,None,0,Gas,20481,4,Stable,2.5,4942.25,391.75,5574.55,0.0,2.6,1,0,0,Warning
2010-09-04,66,59,66,49,51570,24317,27253,7,Maize Flour,7,15421,None,Flu,24163,Water,26165,5,Check food/donations,0.74,781.36,412.92,1130.98,0.11,0.89,0,1,0,Warning
2020-10-13,89,12,89,12,21188,122575,-101387,77,Maize Flour,77,133133,Sickness,None,0,Internet,55427,4,Check food/donations,0.13,238.07,-1139.18,2000.02,0.87,0.13,1,0,1,Warning
2018-07-27,90,55,90,19,153112,105236,47876,35,Maize Flour,35,59605,Water Shortage,Diarrhea,11916,Electricity,59776,4,Check food/donations,0.21,1701.24,531.96,1965.87,0.39,0.61,1,1,1,Warning
2012-03-18,23,50,23,19,196614,35879,160735,0,None,0,0,None,None,0,Electricity,46688,3,Stable,0.83,8548.43,6988.48,3589.87,0.0,2.17,0,0,1,Good
2017-10-31,82,19,82,19,125351,72055,53296,63,Rice,63,135450,None,Malaria,27565,Gas,57214,7,Check food/donations,0.23,1528.67,649.95,1912.61,0.77,0.23,0,1,1,Warning
2023-05-09,50,8,50,8,179422,49809,129613,42,Rice,42,93240,None,Malaria,25556,Electricity,49678,5,Check food/donations,0.16,3588.44,2592.26,2500.86,0.84,0.16,0,1,1,Warning
2017-11-29,51,59,51,59,102690,149097,-46407,0,None,0,0,Water Shortage,None,0,Electricity,49635,3,Check food/donations,1.16,2013.53,-909.94,3896.71,0.0,1.16,1,0,1,Warning
2013-10-22,77,77,77,31,123056,22551,100505,0,None,0,0,None,None,0,Water,22084,5,Stable,0.4,1598.13,1305.26,579.68,0.0,1.0,0,0,0,Good
2013-05-06,25,27,25,27,57990,140355,-82365,0,None,0,0,Power Outage,Fever,20507,Electricity,49920,3,Check food/donations,1.08,2319.6,-3294.6,8431.28,0.0,1.08,1,1,1,Warning
2013-01-26,41,99,41,45,73229,125601,-52372,0,None,0,0,None,None,0,Gas,30883,5,Check food/donations,1.1,1786.07,-1277.37,3816.68,0.0,2.41,0,0,0,Critical
2017-02-19,83,44,83,44,38974,132280,-93306,39,Beans,39,92742,None,None,0,Water,31088,3,Check food/donations,0.53,469.57,-1124.17,1968.29,0.47,0.53,0,0,0,Warning
2019-09-11,47,98,47,25,42915,40071,2844,0,None,0,0,Sickness,None,0,Water,33652,3,Stable,0.53,913.09,60.51,1568.57,0.0,2.09,1,0,0,Warning
2012-07-02,100,96,100,7,108865,136214,-27349,4,Rice,4,6660,Water Shortage,None,0,Gas,23302,9,Check food/donations,0.07,1088.65,-273.49,1595.16,0.04,0.96,1,0,0,Warning
2021-11-02,92,46,92,17,84739,95743,-11004,46,Beans,46,79304,Sickness,None,0,Internet,17733,3,Check food/donations,0.18,921.08,-119.61,1233.43,0.5,0.5,1,0,0,Warning
2011-02-26,76,27,76,19,198634,25599,173035,49,Maize Flour,49,87759,Sickness,None,0,Gas,47625,3,Check food/donations,0.25,2613.61,2276.78,963.47,0.64,0.36,1,0,1,Warning
2011-05-24,46,59,46,10,167179,29570,137609,0,None,0,0,None,None,0,Gas,38525,4,Stable,0.22,3634.33,2991.5,1480.33,0.0,1.28,0,0,0,Good
2021-04-19,51,52,51,10,12659,36253,-23594,0,None,0,0,Power Outage,None,0,Water,43510,5,Check food/donations,0.2,248.22,-462.63,1563.98,0.0,1.02,1,0,1,Warning
2015-11-16,74,6,74,6,158344,20317,138027,68,Maize Flour,68,160480,Power Outage,None,0,Gas,27734,6,Check food/donations,0.08,2139.78,1865.23,649.34,0.92,0.08,1,0,0,Warning
2024-05-01,47,13,47,13,124869,73554,51315,34,Maize Flour,34,83640,None,Malaria,17868,Water,25701,8,Check food/donations,0.28,2656.79,1091.81,2491.98,0.72,0.28,0,1,0,Warning
2017-03-19,37,80,37,10,134036,26942,107094,0,None,0,0,None,None,0,Internet,24050,6,Stable,0.27,3622.59,2894.43,1378.16,0.0,2.16,0,0,0,Good
2013-03-10,70,94,70,43,155814,24898,130916,0,None,0,0,None,Fever,1569,Internet,48797,9,Stable,0.61,2225.91,1870.23,1075.2,0.0,1.34,0,1,1,Warning
2024-07-05,49,69,49,35,170316,118514,51802,0,None,0,0,None,Flu,34881,Electricity,50158,9,Stable,0.71,3475.84,1057.18,4154.14,0.0,1.41,0,1,1,Warning
2014-04-29,29,119,29,55,110886,73193,37693,0,None,0,0,None,Malaria,25012,Gas,43764,3,Stable,1.9,3823.66,1299.76,4895.48,0.0,4.1,0,1,1,Warning
2016-01-24,61,118,61,63,198122,60072,138050,0,None,0,0,None,None,0,Electricity,25068,7,Stable,1.03,3247.9,2263.11,1395.74,0.0,1.93,0,0,0,Good
2011-04-20,58,71,58,19,166044,47522,118522,0,None,0,0,None,None,0,Electricity,48563,3,Stable,0.33,2862.83,2043.48,1656.64,0.0,1.22,0,0,1,Good
2022-04-14,45,101,45,52,132252,144403,-12151,0,None,0,0,Sickness,Flu,7233,Gas,55831,3,Check food/donations,1.16,2938.93,-270.02,4610.38,0.0,2.24,1,1,1,Warning
2024-05-10,100,119,100,20,186826,50275,136551,0,None,0,0,None,Flu,11758,Gas,26289,8,Stable,0.2,1868.26,1365.51,883.22,0.0,1.19,0,1,0,Warning
2017-04-29,63,85,63,79,155760,53801,101959,0,None,0,0,None,Fever,5058,Electricity,59755,8,Stable,1.25,2472.38,1618.4,1882.76,0.0,1.35,0,1,1,Warning
2023-10-19,56,58,56,12,25818,26722,-904,0,None,0,0,Power Outage,None,0,Electricity,17354,5,Check food/donations,0.21,461.04,-16.14,787.07,0.0,1.04,1,0,0,Warning
2013-08-30,45,30,45,30,188258,54092,134166,15,Maize Flour,15,33300,Power Outage,None,0,Electricity,24266,3,Check food/donations,0.67,4183.51,2981.47,1741.29,0.33,0.67,1,0,0,Warning
2017-06-28,39,96,39,17,993,29248,-28255,0,None,0,0,None,Diarrhea,8979,Gas,31291,8,Check food/donations,0.44,25.46,-724.49,1782.51,0.0,2.46,0,1,0,Warning
2024-03-29,25,14,25,14,2506,120535,-118029,11,Vegetables,11,17435,None,Diarrhea,25317,Gas,36742,7,Check food/donations,0.56,100.24,-4721.16,7303.76,0.44,0.56,0,1,0,Warning
2015-02-20,38,15,38,15,7688,69709,-62021,23,Rice,23,51428,Sickness,Malaria,9187,Gas,20317,5,Check food/donations,0.39,202.32,-1632.13,2610.87,0.61,0.39,1,1,0,Warning
2020-03-30,80,73,80,57,89388,41449,47939,7,Maize Flour,7,10647,None,None,0,Water,46166,9,Check food/donations,0.71,1117.35,599.24,1095.19,0.09,0.91,0,0,1,Warning
2015-07-19,64,99,64,11,87168,47648,39520,0,None,0,0,None,Malaria,14395,Gas,26421,5,Stable,0.17,1362.0,617.5,1382.25,0.0,1.55,0,1,0,Warning
2012-02-21,71,51,71,51,77310,60363,16947,20,Rice,20,31500,Fire,None,0,Internet,40322,7,Check food/donations,0.72,1088.87,238.69,1418.1,0.28,0.72,1,0,1,Warning
2019-02-17,40,42,40,13,188003,83687,104316,0,None,0,0,None,None,0,Internet,16622,10,Stable,0.33,4700.07,2607.9,2507.72,0.0,1.05,0,0,0,Good
2019-08-01,73,90,73,7,177976,142382,35594,0,None,0,0,None,None,0,Internet,50829,9,Stable,0.1,2438.03,487.59,2646.73,0.0,1.23,0,0,1,Good
2015-07-09,73,78,73,53,198539,119788,78751,0,None,0,0,None,None,0,Gas,15085,6,Stable,0.73,2719.71,1078.78,1847.58,0.0,1.07,0,0,0,Good
2016-01-11,62,45,62,45,117792,16876,100916,17,Maize Flour,17,38386,Water Shortage,None,0,Electricity,26612,3,Check food/donations,0.73,1899.87,1627.68,701.42,0.27,0.73,1,0,0,Warning
2021-03-14,31,39,31,28,143859,64594,79265,0,None,0,0,None,None,0,Electricity,46049,7,Stable,0.9,4640.61,2556.94,3569.13,0.0,1.26,0,0,1,Good
2014-05-18,72,69,72,8,191278,145741,45537,3,Rice,3,5334,None,Malaria,4694,Internet,38965,8,Check food/donations,0.11,2656.64,632.46,2630.56,0.04,0.96,0,1,0,Warning
2022-11-13,99,43,99,43,57326,54361,2965,56,Maize Flour,56,114856,None,Diarrhea,25516,Gas,34832,10,Check food/donations,0.43,579.05,29.95,1158.68,0.57,0.43,0,1,0,Warning
2010-10-29,33,89,33,29,186402,19852,166550,0,None,0,0,None,None,0,Gas,53822,3,Stable,0.88,5648.55,5046.97,2232.55,0.0,2.7,0,0,1,Good
2011-10-08,73,111,73,68,24511,63491,-38980,0,None,0,0,None,None,0,Electricity,38524,8,Check food/donations,0.93,335.77,-533.97,1397.47,0.0,1.52,0,0,0,Critical
2017-09-10,45,96,45,61,12728,103998,-91270,0,None,0,0,None,None,0,Gas,24877,6,Check food/donations,1.36,282.84,-2028.22,2863.89,0.0,2.13,0,0,0,Critical
2018-12-18,86,40,86,40,183465,140327,43138,46,Vegetables,46,92828,Power Outage,Fever,27135,Gas,17851,7,Check food/donations,0.47,2133.31,501.6,2154.8,0.53,0.47,1,1,0,Warning
2012-05-13,28,15,28,15,2275,84537,-82262,13,Beans,13,31317,Sickness,None,0,Water,20057,8,Check food/donations,0.54,81.25,-2937.93,3735.5,0.46,0.54,1,0,0,Warning
2013-12-20,99,72,99,5,28276,57785,-29509,27,Maize Flour,27,65529,Power Outage,None,0,Water,30753,6,Check food/donations,0.05,285.62,-298.07,894.32,0.27,0.73,1,0,0,Warning
2013-06-02,80,19,80,6,147422,105054,42368,61,Beans,61,147864,None,None,0,Water,44737,5,Check food/donations,0.07,1842.78,529.6,1872.39,0.76,0.24,0,0,1,Warning
2010-10-25,35,32,35,32,187291,141736,45555,3,Vegetables,3,6489,None,None,0,Electricity,29348,5,Check food/donations,0.91,5351.17,1301.57,4888.11,0.09,0.91,0,0,0,Critical
2020-09-10,42,70,42,37,71816,41605,30211,0,None,0,0,None,None,0,Gas,40512,6,Stable,0.88,1709.9,719.31,1955.17,0.0,1.67,0,0,1,Good
2013-08-29,23,62,23,62,191394,24884,166510,0,None,0,0,None,Malaria,16463,Electricity,24529,3,Stable,2.7,8321.48,7239.57,2864.17,0.0,2.7,0,1,0,Warning
